node1.cpu$0@100 node1.int$0@100 node1.mem$0@100 node2.cpu$0@100 node2.int$0@100 node2.mem$0@100 node3.cpu$0@100 node3.int$0@100 node3.mem$0@100 node4.cpu$0@100 node4.int$0@100 node4.mem$0@100
3 1 27 9 0 19 15 1 31 24 0 27
3 1 27 9 0 19 18 0 32 24 0 27
3 1 27 9 0 19 15 0 31 24 0 27
3 1 27 9 0 19 15 0 31 24 0 27
3 1 27 9 0 19 12 0 31 24 0 28
3 1 27 9 0 19 15 0 31 24 0 27
3 1 26 9 0 19 12 1 31 21 0 28
6 0 27 9 0 19 15 0 31 21 0 27
3 1 27 9 0 19 15 0 31 24 0 28
3 0 27 9 0 19 15 0 31 24 0 27
3 0 27 9 0 19 15 0 31 24 0 27
3 1 27 9 0 19 12 0 32 24 0 27
3 0 27 9 0 19 15 1 31 21 0 27
3 1 27 9 0 19 15 0 32 24 0 27
6 1 27 9 0 19 12 0 31 24 0 27
3 1 27 15 0 19 15 0 32 24 0 28
3 1 27 9 0 19 12 0 31 21 0 27
3 0 27 9 0 19 15 0 31 24 0 27
3 1 27 9 0 19 15 1 31 24 0 27
3 0 27 9 0 19 15 0 31 24 0 27
3 0 27 9 0 19 15 0 31 27 0 28
3 1 27 9 0 19 15 0 31 24 0 27
3 0 27 9 0 19 15 0 31 21 0 28
3 0 27 9 0 19 12 0 32 24 0 27
3 1 27 9 0 19 15 1 31 24 0 27
3 1 27 9 0 19 18 0 31 24 0 27
3 0 27 9 0 19 15 0 31 24 0 27
3 1 27 15 0 19 12 0 32 21 0 27
3 0 27 9 0 19 15 0 31 21 0 28
3 0 27 9 0 19 12 0 32 21 0 27
3 0 27 9 0 19 15 1 31 21 0 28
3 0 27 9 0 20 15 0 32 24 0 27
3 1 27 9 0 19 15 0 32 24 0 27
3 0 27 9 0 19 15 0 32 24 0 27
3 0 27 9 0 19 15 0 31 24 0 27
3 0 27 9 0 20 12 0 31 24 0 27
3 1 27 9 0 19 15 1 31 24 0 27
3 0 27 9 0 19 18 0 23 24 0 27
3 0 27 9 0 19 15 0 23 24 0 28
3 1 27 12 0 19 15 0 23 24 0 27
3 0 27 9 0 19 12 0 23 24 0 28
3 1 27 9 0 19 12 0 23 24 0 28
3 0 27 9 0 19 15 1 23 24 0 28
3 1 27 9 0 19 12 0 24 21 0 28
3 1 27 9 0 20 15 0 23 30 0 27
3 0 27 9 0 19 15 0 23 24 0 27
3 1 27 9 0 19 15 0 23 24 0 27
3 0 27 9 0 19 12 0 24 24 0 27
3 1 27 9 0 19 15 0 24 24 0 27
6 0 27 9 0 20 18 0 34 24 0 27
6 0 27 9 0 19 15 0 23 24 0 27
3 1 27 9 0 19 15 0 23 21 0 27
3 0 27 12 0 19 12 0 24 21 0 27
3 0 27 9 0 20 15 0 24 21 0 27
3 1 27 9 0 20 12 0 24 24 0 27
3 0 27 9 0 20 15 0 23 24 0 27
3 1 27 9 0 20 15 0 24 27 0 27
6 0 27 12 0 20 15 0 24 24 0 27
3 1 27 9 0 20 15 0 23 21 0 27
3 0 27 9 0 20 15 0 24 24 0 27
3 0 27 9 0 20 15 0 24 24 0 27
3 1 27 9 0 20 18 0 24 24 0 27
6 0 27 9 0 20 12 0 24 24 0 27
3 1 27 12 0 16 15 0 23 24 0 27
3 2 27 9 0 17 15 0 24 24 0 27
3 0 27 9 0 17 15 0 23 24 0 27
3 1 27 9 0 17 15 0 24 21 0 27
3 0 27 9 0 17 12 0 24 21 0 27
3 0 27 9 0 17 12 1 24 27 0 27
3 1 27 9 0 17 15 0 24 24 0 27
3 0 27 9 0 17 15 0 24 24 0 27
3 1 27 9 0 17 12 0 24 21 0 27
3 1 27 9 0 17 15 0 24 24 0 27
6 0 27 9 0 17 15 0 24 24 0 27
3 0 27 9 0 16 15 0 24 24 0 27
3 0 27 15 0 17 15 0 24 24 0 27
3 1 27 9 0 17 12 0 24 24 0 27
3 0 27 9 0 17 15 0 24 24 0 27
3 0 28 9 0 17 15 0 24 24 0 27
3 2 27 9 0 17 15 0 24 21 0 27
3 1 27 9 0 17 15 1 24 24 0 27
3 0 27 9 0 17 12 0 24 24 0 27
3 0 28 9 0 17 15 0 24 24 0 27
3 1 27 9 0 17 12 0 24 24 0 27
3 0 27 9 0 17 15 1 24 24 0 27
6 1 27 9 0 17 18 0 24 24 0 27
3 0 28 9 0 17 15 2 24 24 0 27
3 12 27 12 0 17 15 1 24 24 0 27
3 38 27 9 0 17 15 0 24 24 0 27
3 1 27 9 0 17 15 4 24 24 0 27
3 0 27 9 0 17 15 4 24 24 0 27
3 0 27 9 0 17 15 0 24 21 0 27
3 0 27 9 0 17 12 2 24 27 0 27
3 0 27 9 0 17 15 4 24 24 0 27
3 1 27 9 0 17 15 3 24 24 0 27
3 1 28 9 0 17 12 2 24 24 0 27
3 1 27 9 0 17 12 8 24 24 0 27
6 1 27 9 0 17 18 9 24 24 0 27
6 2 27 9 0 17 15 12 24 24 0 27
3 2 27 12 0 17 15 5 24 24 0 27
3 2 27 9 0 17 12 4 24 21 0 27
3 2 27 9 0 17 15 4 24 24 0 27
3 2 28 9 0 17 15 4 24 24 0 27
3 1 27 9 0 17 15 5 24 21 0 27
3 3 27 9 0 17 15 6 24 27 0 27
3 4 27 9 0 17 15 5 24 24 0 27
3 3 27 9 0 17 12 9 24 24 0 27
3 4 27 9 0 17 15 8 24 24 0 27
3 3 27 9 0 17 15 15 24 24 0 27
3 5 27 9 0 17 15 12 24 24 0 27
6 3 27 9 0 17 15 13 24 24 0 27
3 3 27 12 0 17 15 8 24 24 0 27
3 4 28 9 0 17 15 9 24 24 0 27
6 5 27 9 0 17 15 8 24 24 0 27
3 3 27 9 0 17 24 0 27 6 8 27
9 0 17 15 8 24 21 0 27 3 6 28
9 0 17 15 10 24 27 0 27 6 7 28
9 0 17 15 12 24 24 0 27 9 0 17
15 11 24 24 0 27 6 10 27 9 0 17
15 11 24 24 0 27 3 9 27 9 0 17
15 12 24 24 0 27 6 10 28 9 0 17
15 16 24 24 0 27 6 9 27 9 0 17
18 23 24 24 0 27 6 10 27 12 0 17
15 22 24 21 0 27 6 12 27 9 0 17
15 22 24 24 0 27 9 17 27 9 0 17
15 17 24 21 0 27 6 14 28 9 0 17
15 21 24 21 0 27 6 18 28 9 0 17
15 18 24 24 0 27 6 19 27 9 0 17
15 25 24 27 0 28 6 17 27 9 0 17
15 22 24 24 0 27 6 19 28 9 0 17
15 22 24 24 0 27 3 15 28 9 0 17
18 30 24 24 0 27 9 17 28 9 0 17
15 30 24 21 0 27 6 16 27 9 0 17
15 25 24 21 0 27 9 16 28 9 0 17
15 19 24 24 0 27 6 19 28 12 0 17
15 22 24 24 0 27 9 21 27 9 0 17
18 26 24 21 0 27 9 20 48 6 0 17
15 26 24 24 0 27 6 21 48 9 0 17
18 28 24 24 0 27 9 20 48 9 0 17
15 25 24 24 0 27 9 18 49 9 0 17
18 20 47 27 0 28 9 19 49 12 0 17
24 0 27 6 18 49 9 0 17 15 25 47
24 0 27 6 16 49 9 0 17 15 22 48
24 0 27 6 17 49 9 0 17 15 23 48
24 0 27 9 17 49 9 0 17 24 24 37
21 0 27 9 18 49 9 0 17 15 26 37
24 0 27 6 17 49 9 0 17 15 24 37
24 0 28 6 21 49 9 0 17 15 33 37
24 0 27 6 20 48 9 0 17 15 21 37
24 0 27 9 20 49 9 0 17 15 29 37
24 0 28 9 0 17 15 22 37 21 0 27
6 24 49 9 0 17 15 22 37 24 0 27
6 23 49 9 0 17 15 28 37 24 0 28
9 20 49 9 0 17 15 31 37 24 0 27
6 18 49 6 0 17 15 27 37 21 0 27
6 20 49 9 0 17 15 27 37 24 0 27
9 18 49 9 0 17 21 27 37 24 0 27
9 21 49 9 0 17 15 31 37 24 0 28
6 22 49 9 0 17 15 31 37 21 0 28
6 18 49 9 0 17 15 36 37 24 0 27
9 18 49 9 0 17 24 0 27 6 22 49
9 0 17 15 33 37 21 0 27 6 18 49
9 0 17 18 39 37 24 0 28 9 20 49
9 0 17 15 43 37 24 0 27 6 20 49
9 0 17 15 31 37 24 0 27 6 16 49
9 0 17 15 20 37 21 0 28 6 18 49
9 0 17 15 25 37 24 0 27 6 19 49
9 0 17 18 27 37 21 0 28 6 16 49
9 0 17 21 36 37 24 0 28 9 19 49
9 0 17 15 33 37 24 0 28 6 17 49
12 0 17 15 31 37 21 0 28 9 19 49
9 0 17 15 20 37 24 0 27 6 15 49
9 0 18 18 15 37 24 0 27 6 17 48
9 0 17 15 20 37 24 0 28 9 18 49
6 0 17 18 24 37 24 0 27 6 17 49
9 0 17 15 26 37 27 0 27 9 17 49
9 0 17 15 27 37 24 0 28 6 19 49
9 0 18 15 23 37 24 0 28 9 0 17
15 25 37 21 0 27 9 19 49 9 0 17
15 27 37 21 0 28 6 23 49 9 0 17
24 0 28 6 18 49 9 0 18 15 20 37
24 0 27 3 14 48 9 0 17 15 23 37
24 0 28 6 18 49 9 0 17 15 22 37
21 0 28 6 13 48 9 0 17 15 22 37
24 0 28 6 15 49 9 0 17 15 25 37
24 0 28 6 18 48 9 0 17 15 23 37
24 0 27 6 19 49 9 0 17 15 27 37
24 0 28 6 17 49 9 0 17 18 24 37
21 0 28 6 15 49 9 0 18 15 28 37
21 0 28 6 19 49 9 0 18 15 20 37
21 0 28 6 17 49 9 0 17 15 21 37
24 0 28 12 18 49 9 0 17 21 25 37
24 0 28 6 18 49 9 0 17 15 22 37
24 0 28 6 16 49 12 0 18 15 20 37
24 0 28 3 17 49 9 0 18 15 25 37
24 0 28 6 19 48 9 0 18 15 23 37
24 0 28 6 20 49 9 0 18 15 20 37
24 0 28 6 20 49 9 0 17 15 21 37
24 0 28 6 18 49 9 0 18 15 28 37
24 0 28 6 22 49 9 0 18 18 34 37
24 0 28 6 19 49 9 0 18 15 23 38
24 0 28 6 20 49 9 0 18 15 16 37
24 0 28 6 21 48 9 0 18 24 0 28
6 18 49 9 0 18 18 24 37 24 0 28
9 19 49 9 0 18 15 24 37 24 0 28
9 18 49 9 0 17 15 25 37 24 0 28
6 17 49 9 0 18 15 23 37 24 0 28
9 0 18 15 27 37 21 0 28 6 17 49
9 0 18 15 27 37 24 0 28 9 19 49
9 0 18 18 21 37 24 0 28 6 17 49
9 0 18 15 17 38 27 0 28 6 18 49
9 0 18 12 19 37 21 0 28 6 15 49
9 0 18 15 19 37 24 0 28 6 17 49
9 0 18 15 18 37 24 0 27 6 18 49
9 0 18 15 15 38 24 0 28 6 16 49
9 0 18 18 13 35 24 0 28 6 14 49
9 0 18 15 13 36 24 0 28 6 15 49
9 0 18 15 9 35 21 0 28 6 15 49
9 0 18 15 8 36 21 0 28 6 12 49
9 0 18 12 7 35 24 0 28 6 14 49
9 0 18 15 7 35 24 0 28 6 12 49
9 0 18 15 8 36 21 0 28 6 12 49
9 0 18 15 9 36 27 0 28 6 11 49
9 0 18 12 9 35 24 0 28 6 12 49
9 0 17 15 8 35 21 0 28 6 13 49
9 0 18 15 7 35 24 0 28 3 13 49
9 0 18 15 7 36 21 0 28 6 12 49
9 0 18 18 5 35 21 0 27 6 13 49
9 0 18 15 8 36 24 0 27 3 9 49
9 0 18 15 5 36 24 0 28 6 11 49
9 0 18 15 4 35 21 0 28 3 7 49
9 0 18 15 3 36 24 0 28 3 5 49
9 0 18 15 4 36 24 0 28 3 7 49
9 0 18 15 4 35 24 0 28 3 6 49
9 0 18 15 5 35 24 0 28 3 4 49
9 0 18 15 3 36 21 0 28 6 5 49
9 0 18 15 3 35 24 0 28 6 5 49
9 0 18 15 3 36 24 0 28 3 5 49
9 0 18 15 2 36 24 0 28 6 3 49
9 0 18 15 2 36 24 0 28 3 3 49
9 0 18 15 1 36 24 0 28 3 3 49
9 0 18 12 0 36 21 0 28 3 5 49
9 0 18 15 0 36 21 0 28 3 3 49
9 0 18 12 1 36 24 0 28 3 2 49
9 0 18 15 0 35 24 0 28 3 3 49
9 0 18 15 0 35 24 0 28 3 2 49
9 0 18 12 0 36 27 0 28 3 3 49
9 0 18 12 0 36 24 0 28 3 2 49
9 0 18 15 1 36 21 0 28 3 2 49
9 0 18 15 1 36 21 0 28 3 2 49
9 0 18 15 0 36 24 0 28 3 2 49
9 0 18 15 0 36 24 0 28 3 2 49
9 0 18 12 0 36 24 0 28 3 1 49
12 0 18 15 2 36 24 0 28 3 1 49
9 0 18 15 0 36 21 0 28 3 2 49
9 0 18 12 0 36 24 0 28 3 3 49
9 0 18 15 0 36 24 0 28 6 3 49
9 0 18 15 0 36 24 0 28 0 3 49
9 0 18 12 0 36 3 2 49 9 0 18
15 1 36 24 0 28 6 2 49 9 0 18
15 0 35 24 0 28 3 1 49 9 0 18
12 0 36 21 0 28 3 2 49 9 0 18
15 0 36 24 0 28 6 2 49 9 0 18
18 0 36 24 0 28 3 1 49 9 0 18
15 0 36 24 0 28 3 2 49 9 0 18
15 1 36 21 0 28 3 2 49 9 0 18
15 0 36 24 0 28 3 1 49 9 0 18
15 0 36 21 0 28 3 2 49 9 0 18
15 0 36 21 0 28 3 2 49 9 0 18
15 0 36 21 0 28 3 2 49 9 0 18
12 0 36 27 0 28 3 2 49 9 0 18
12 0 36 24 0 28 3 2 49 9 0 18
15 0 36 21 0 28 3 1 49 9 0 18
15 0 36 24 0 28 3 1 49 9 0 18
15 0 36 24 0 28 3 1 49 9 0 18
15 0 36 21 0 28 12 18 49 9 0 18
15 0 36 24 0 28 3 3 49 12 0 18
15 2 36 21 0 28 3 1 49 9 0 18
12 0 36 24 0 28 3 1 49 9 0 18
12 0 36 21 0 28 3 1 49 9 0 18
12 0 36 21 0 28 3 1 49 9 0 18
15 0 36 21 0 28 3 2 49 9 0 18
15 1 36 27 0 28 3 1 49 9 0 18
15 0 36 24 0 28 3 2 49 9 0 18
12 1 36 24 0 28 3 1 49 9 0 18
15 0 36 24 0 28 3 1 49 9 0 18
15 0 36 24 0 28 9 0 49 9 0 18
15 0 36 24 0 28 3 1 49 9 0 18
12 0 36 24 0 28 3 1 49 12 0 18
12 0 36 21 0 28 0 1 49 9 0 18
12 0 36 24 0 28 3 1 49 9 0 18
12 0 36 21 0 28 3 0 49 9 0 18
15 0 36 24 0 28 3 1 50 9 0 18
15 0 36 24 0 28 3 0 49 9 0 18
12 0 36 24 0 28 3 0 49 9 0 18
15 0 36 24 0 28 9 0 18 15 0 36
24 0 28 3 0 49 9 0 18 15 0 36
24 0 28 3 0 49 9 0 18 12 0 36
24 0 28 6 1 49 9 0 18 15 0 35
24 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 0 49 12 0 18 12 0 35
24 0 28 3 1 49 9 0 18 12 0 35
24 0 28 3 0 50 9 0 18 15 0 35
24 0 28 3 1 49 9 0 18 12 0 35
24 0 28 3 0 49 9 0 18 15 0 35
24 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 0 49 9 0 18 15 0 35
21 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 0 49 9 0 18 15 0 35
24 0 28 3 0 49 9 0 18 15 0 35
24 0 28 6 1 49 9 0 18 12 0 35
24 0 28 3 0 49 12 0 18 12 0 35
21 0 28 3 0 49 9 0 18 15 0 35
24 0 28 3 1 49 9 0 18 12 0 35
24 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 1 49 12 0 18 15 0 35
24 0 28 3 1 49 9 0 18 12 0 35
27 0 28 3 0 49 9 0 18 15 0 35
24 0 28 3 1 49 9 0 18 15 0 35
24 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 0 50 9 0 18 15 0 35
24 0 28 3 1 49 9 0 18 18 0 35
24 0 28 9 1 49 9 0 18 15 0 35
24 0 28 3 0 49 12 0 18 15 0 35
24 0 28 3 1 49 9 0 18 15 0 35
24 0 28 3 0 49 9 0 18 12 0 35
24 0 28 3 0 49 9 0 18 15 0 35
21 0 28 3 1 50 9 0 18 15 1 36
24 0 28 3 0 49 9 0 18 12 0 35
30 0 28 6 1 49 9 0 18 15 0 35
21 0 28 3 0 49 9 0 18 15 0 35
24 0 28 3 0 49 9 0 18 15 0 35
24 0 28 3 1 49 9 0 18 15 0 35
24 0 28 6 0 49 9 0 18 21 1 37
24 0 28 6 0 49 9 0 18 12 0 36
24 0 28 3 1 50 12 0 18 12 0 36
24 0 28 3 1 49 9 0 18 15 0 36
21 0 28 3 0 50 9 0 18 12 0 36
24 0 28 3 1 49 9 0 18 15 0 36
24 0 28 3 0 49 9 0 18 12 1 36
24 0 28 3 0 49 9 0 18 15 0 36
24 0 28 3 1 49 9 0 18 12 0 36
24 0 28 3 0 49 9 0 19 15 0 37
21 0 28 3 0 49 9 0 18 15 0 37
24 0 28 3 0 50 9 0 18 15 0 37
24 0 28 3 0 46 9 0 18 18 0 37
24 0 28 3 0 46 9 0 19 15 0 37
24 0 28 3 1 46 12 0 18 12 0 37
24 0 28 3 2 46 9 0 18 12 0 37
24 0 28 3 0 46 9 0 18 15 1 38
24 0 28 3 0 46 9 0 18 15 0 37
21 0 28 3 0 46 9 0 18 15 0 37
24 0 28 3 1 46 9 0 18 27 0 28
6 0 46 9 0 18 12 0 37 24 0 28
3 1 46 9 0 18 12 0 37 21 0 28
3 0 46 9 0 18 15 0 37 24 0 28
3 0 46 9 0 18 12 0 38 24 0 28
3 1 46 9 0 18 15 0 37 24 0 28
9 0 46 9 0 18 12 0 37 24 0 28
3 0 46 12 0 18 12 0 38 24 0 28
3 1 46 9 0 18 15 1 38 24 0 28
3 0 46 9 0 18 15 0 38 24 0 28
3 0 46 9 0 18 12 0 37 24 0 28
3 2 46 9 0 18 15 0 38 24 0 29
3 0 46 9 0 18 12 0 37 24 0 28
3 1 46 9 0 19 15 0 37 24 0 28
3 0 46 9 0 18 15 1 37 24 0 29
3 0 46 9 0 18 12 0 37 24 0 28
3 1 46 9 0 18 15 0 37 24 0 28
3 0 46 9 0 18 15 1 37 24 0 28
9 1 46 9 0 18 12 2 37 24 0 28
3 11 46 9 0 18 15 1 37 24 0 28
3 44 46 9 0 18 12 2 37 24 0 28
3 11 46 9 0 18 15 3 37 21 0 28
3 1 46 9 0 19 15 1 37 24 0 29
3 0 46 9 0 18 12 1 37 24 0 41
3 1 46 9 0 18 12 2 37 24 0 28
3 0 46 9 0 18 15 2 38 24 0 28
6 0 46 9 0 19 12 1 37 24 0 29
3 3 46 9 0 18 12 3 38 24 0 28
3 2 46 9 0 18 12 2 37 24 0 28
6 22 46 9 0 18 18 2 37 21 0 40
3 2 46 9 0 18 12 3 37 24 0 28
3 1 46 9 0 18 15 8 37 24 0 28
3 1 46 9 0 18 15 5 37 24 0 28
3 1 46 9 0 18 12 4 37 24 0 28
3 1 46 9 0 18 15 3 38 24 0 29
3 1 46 9 0 18 12 3 37 24 0 29
3 1 46 9 0 18 12 7 38 24 0 29
3 3 47 9 0 18 12 6 38 24 0 29
3 2 46 9 0 19 12 7 37 24 0 28
3 3 46 9 0 18 12 3 38 24 0 29
3 3 46 9 0 18 12 5 38 24 0 28
6 5 46 9 0 18 15 7 37 21 0 29
3 4 46 9 0 18 12 10 37 24 0 28
3 4 46 12 0 19 15 13 37 24 0 28
3 5 46 9 0 18 15 6 37 21 0 28
3 4 47 9 0 19 12 10 37 24 0 28
3 5 46 9 0 18 12 8 38 24 0 28
3 5 46 9 0 18 15 9 38 24 0 29
6 8 46 9 0 18 15 11 37 27 0 28
3 7 47 9 0 18 12 9 37 24 0 29
6 12 46 9 0 18 12 6 38 24 0 29
3 9 47 9 0 18 15 12 37 24 0 29
6 7 47 9 0 18 15 9 37 24 0 28
9 10 46 9 0 18 24 13 38 21 0 29
6 9 47 9 0 18 15 15 37 24 0 28
6 10 46 15 0 18 15 20 37 24 0 28
6 9 47 9 0 18 12 23 38 24 0 28
6 11 47 9 0 18 15 19 37 24 0 28
6 12 47 9 0 19 15 18 38 24 0 28
6 16 46 9 0 18 15 17 37 24 0 29
6 14 46 9 0 18 15 17 37 27 0 28
3 13 46 9 0 18 12 14 37 24 0 28
6 15 47 9 0 18 15 17 37 24 0 29
6 21 47 9 0 18 15 17 38 24 0 29
9 16 47 9 0 18 15 16 38 24 0 28
9 15 46 9 0 18 15 23 38 24 0 29
9 19 46 9 0 18 15 24 37 24 0 29
6 24 46 12 0 19 15 21 38 24 0 29
6 18 46 9 0 18 15 19 38 24 0 29
9 0 18 15 23 38 24 0 29 3 14 46
9 0 19 24 0 29 6 18 46 9 0 19
15 20 38 24 0 25 6 16 46 9 0 18
15 21 38 24 0 24 3 19 46 9 0 19
15 24 38 24 0 24 6 16 46 9 0 19
15 20 38 24 0 24 6 17 46 9 0 18
15 18 38 24 0 24 6 14 46 9 0 18
15 18 38 24 0 24 6 14 46 9 0 18
21 17 37 24 0 24 9 19 46 9 0 18
12 21 37 24 0 24 6 18 46 15 0 19
15 22 37 21 0 24 6 19 46 9 0 19
15 24 37 24 0 24 6 15 46 9 0 18
15 20 37 24 0 24 6 15 46 9 0 18
15 26 37 24 0 24 3 15 46 9 0 18
15 22 37 24 0 24 9 18 53 9 0 18
18 25 37 24 0 24 9 16 53 9 0 19
15 28 37 24 0 24 9 15 53 9 0 18
15 25 37 24 0 24 6 14 53 9 0 19
15 23 37 24 0 24 9 17 53 9 0 19
15 23 37 24 0 24 12 13 54 9 0 19
18 22 37 24 0 24 9 15 54 9 0 18
15 16 37 21 0 24 6 14 54 12 0 19
15 25 37 24 0 24 9 15 55 9 0 19
12 8 37 24 0 24 9 15 54 9 0 19
15 22 37 24 0 24 9 15 55 9 0 19
15 22 37 24 0 24 6 15 55 9 0 18
24 0 24 3 16 55 9 0 19 15 25 37
24 0 24 6 18 54 9 0 19 15 26 37
24 0 24 6 22 54 9 0 18 15 24 37
24 0 24 9 19 55 9 0 19 15 24 37
24 0 24 3 15 55 9 0 19 15 22 37
24 0 24 9 17 55 9 0 18 18 19 37
24 0 24 9 0 19 15 17 37 24 0 24
6 13 54 9 0 19 15 20 37 24 0 24
3 14 55 9 0 19 15 17 37 21 0 24
6 17 55 9 0 18 15 27 37 21 0 24
6 17 55 9 0 19 15 20 37 24 0 24
6 15 55 9 0 19 18 22 37 24 0 24
3 15 55 9 0 18 12 28 37 27 0 24
9 14 54 9 0 19 15 20 37 24 0 24
6 20 55 9 0 19 15 18 37 24 0 24
6 16 55 9 0 19 15 16 37 24 0 24
3 15 55 9 0 18 15 31 37 24 0 24
6 16 55 9 0 19 15 14 37 24 0 24
18 14 55 9 0 19 12 20 37 24 0 24
6 18 55 9 0 19 15 13 37 24 0 24
6 15 54 9 0 19 15 14 37 24 0 24
3 11 55 9 0 19 18 21 37 24 0 24
3 12 55 9 0 19 15 17 37 24 0 24
6 14 55 9 0 19 15 18 37 24 0 24
3 15 55 9 0 18 15 17 37 24 0 24
6 13 55 9 0 19 24 0 24 6 17 55
9 0 19 15 21 37 24 0 24 6 16 54
9 0 18 15 22 37 24 0 24 3 14 55
9 0 19 18 15 37 24 0 24 6 16 55
9 0 19 18 15 37 24 0 24 6 17 55
9 0 19 15 17 37 24 0 24 6 16 55
9 0 19 15 17 37 21 0 24 6 16 55
9 0 19 15 21 37 21 0 24 6 17 55
9 0 19 15 19 37 24 0 24 9 16 55
9 0 19 18 16 37 24 0 24 6 15 55
9 0 19 15 21 37 24 0 24 3 17 55
9 0 19 15 20 37 24 0 24 6 17 55
9 0 19 15 23 37 24 0 24 6 16 55
9 0 19 15 24 38 24 0 25 6 16 55
9 0 18 15 26 38 24 0 25 9 0 19
15 19 38 24 0 25 6 18 54 9 0 19
21 15 38 24 0 25 9 15 54 9 0 18
15 18 38 24 0 25 6 17 55 12 0 19
15 19 38 24 0 25 6 15 54 9 0 19
15 15 38 21 0 25 6 16 54 9 0 19
12 13 38 24 0 25 3 14 54 9 0 19
15 14 38 24 0 25 9 13 54 9 0 19
15 19 38 21 0 25 6 17 54 9 0 19
15 15 38 27 0 25 6 17 54 9 0 19
12 16 38 24 0 25 9 20 54 9 0 19
12 20 38 21 0 25 6 21 54 9 0 19
15 18 38 24 0 25 6 16 55 9 0 19
12 14 38 24 0 25 9 16 55 9 0 19
18 13 36 24 0 25 9 18 55 9 0 19
15 10 37 24 0 25 6 12 54 9 0 19
15 11 37 24 0 25 6 13 54 9 0 19
24 0 25 6 17 54 9 0 19 12 8 37
21 0 25 6 15 54 9 0 19 15 10 37
21 0 25 6 17 54 9 0 19 15 7 37
24 0 25 6 12 54 9 0 19 15 9 37
27 0 25 3 11 54 12 0 19 12 10 37
24 0 25 6 10 55 9 0 19 15 9 37
24 0 25 3 9 55 9 0 19 15 7 37
21 0 25 6 12 55 9 0 19 15 9 37
24 0 25 6 10 54 9 0 19 15 5 37
24 0 25 6 9 54 9 0 19 12 7 37
21 0 25 6 12 55 15 0 19 15 6 37
24 0 25 3 8 54 9 0 19 15 5 37
21 0 25 3 7 55 9 0 19 15 6 37
24 0 25 3 10 55 9 0 19 12 7 37
24 0 25 3 8 55 9 0 19 15 6 37
24 0 25 3 7 54 9 0 19 15 5 37
27 0 25 3 6 55 9 0 19 12 6 37
24 0 25 3 5 54 9 0 19 15 6 37
21 0 25 3 4 55 9 0 19 15 4 37
24 0 25 3 5 55 9 0 19 12 3 37
24 0 25 3 6 54 9 0 19 18 4 37
21 0 25 6 3 54 9 0 19 12 2 37
24 0 25 3 5 55 12 0 19 15 1 37
24 0 25 3 4 54 9 0 19 12 1 37
24 0 25 6 2 54 9 0 19 15 0 38
21 0 25 3 4 54 9 0 19 12 1 38
24 0 26 3 3 54 9 0 19 15 1 37
24 0 25 3 3 54 9 0 19 15 1 37
24 0 25 3 5 54 9 0 19 12 1 37
24 0 25 3 5 54 9 0 19 12 2 37
24 0 25 3 3 54 9 0 19 15 1 37
21 0 25 3 4 54 9 0 19 12 0 37
24 0 25 6 3 54 9 0 19 15 1 38
24 0 25 6 3 55 9 0 19 15 0 37
21 0 25 3 3 54 12 0 19 12 3 37
24 0 25 3 2 54 9 0 19 15 0 37
24 0 25 3 2 54 9 0 19 12 0 37
24 0 25 3 4 54 9 0 19 15 0 38
24 0 25 3 2 54 9 0 19 15 0 37
21 0 25 9 0 19 12 1 37 24 0 25
6 6 54 9 0 19 12 0 37 24 0 25
3 3 54 9 0 19 12 0 38 24 0 25
3 4 54 9 0 19 12 0 37 21 0 25
3 5 54 9 0 19 12 0 37 24 0 25
6 3 54 9 0 19 15 0 37 24 0 25
6 2 54 9 0 19 12 1 37 24 0 25
3 4 54 9 0 19 15 1 37 24 0 25
3 3 54 9 0 19 12 0 37 21 0 25
3 2 54 9 0 19 12 0 38 24 0 25
3 3 54 9 0 19 12 1 38 21 0 25
6 2 55 9 0 19 15 0 37 24 0 25
3 1 54 9 0 19 15 1 38 27 0 25
3 3 55 9 0 19 15 1 37 21 0 25
3 2 54 9 0 19 15 0 37 21 0 25
3 1 55 9 0 19 12 1 37 21 0 25
3 3 54 9 0 19 12 0 37 24 0 25
3 1 54 9 0 19 15 0 37 21 0 25
6 3 55 9 0 19 12 2 37 24 0 25
3 4 54 12 0 19 15 1 38 24 0 26
3 4 54 9 0 19 12 0 37 21 0 25
3 3 54 9 0 19 15 0 38 24 0 25
3 2 54 6 0 19 15 0 38 21 0 25
6 2 54 9 0 19 15 1 37 24 0 25
3 2 54 9 0 19 15 1 38 24 0 26
3 3 55 9 0 19 15 0 37 24 0 25
3 2 55 9 0 19 12 0 37 21 0 25
3 2 55 9 0 19 15 0 38 24 0 26
3 3 55 9 0 19 12 0 38 21 0 25
3 2 54 9 0 19 15 0 38 21 0 25
6 9 54 9 0 19 12 0 38 21 0 25
3 1 55 12 0 19 12 0 38 21 0 25
3 2 55 9 0 19 12 0 38 24 0 26
3 4 55 9 0 19 15 0 38 24 0 25
3 1 55 9 0 19 12 0 38 24 0 25
