date,node,type
2014-03-04 23:05:10,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:05:10,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:05:11,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:05:11,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:05:11,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:05:11,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:05:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:05:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:05:40,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:05:41,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:05:41,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:05:42,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:05:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:05:56,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:05:59,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:06:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:06:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:06:05,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:06:07,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:06:08,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:06:18,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:06:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:06:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:06:23,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:06:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:06:33,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:06:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:06:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:06:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:06:38,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:06:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:06:50,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:06:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:06:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:07:09,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:07:10,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:07:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:07:14,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:07:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:07:25,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:07:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:07:32,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:07:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:07:50,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:13:11,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:11,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:13:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:12,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:13:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:13:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:14,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:13:16,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:13:16,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:13:25,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:13:26,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:26,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:26,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:13:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:28,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:13:28,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:13:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:13:28,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:13:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:13:29,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:10,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:11,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:11,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:11,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:11,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:11,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:12,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:14,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:14,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:15,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:18,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:18,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:19,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:20,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:20,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:21,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:21,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:23,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:23,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:28,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:30,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:14:52,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:14:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:14:52,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:14:53,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:15:05,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:15:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:15:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:15:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:15:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:15:07,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:15:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:15:09,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:15:51,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:15:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:15:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:15:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:15:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:15:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:15:57,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:15:58,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:13,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:15,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:16,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:16,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:16,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:17,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:18,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:21,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:22,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:23,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:24,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:24,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:24,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:26,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:30,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:32,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:32,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:39,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:39,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:40,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:41,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:42,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:16:43,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:16:44,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:45,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:45,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:16:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:16:48,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:02,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:02,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:02,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:03,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:03,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:04,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:04,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:04,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:05,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:26,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:26,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:26,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:27,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:27,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:28,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:28,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:28,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:30,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:31,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:35,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:38,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:41,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:41,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:43,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:43,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:17:44,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:17:44,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:17:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:17:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:03,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:03,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:05,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:15,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:16,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:16,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:17,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:17,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:17,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:17,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:45,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:45,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:45,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:46,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:46,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:47,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:48,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:49,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:55,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:18:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:18:56,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:18:56,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:18:58,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:19:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:14,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:19:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:19:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:19:15,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:16,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:16,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:16,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:19:16,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:17,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:18,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:27,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:19:31,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:19:58,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:58,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:19:59,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:19:59,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:20:00,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:20:00,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:20:01,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:20:01,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:20:01,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:20:02,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:20:02,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:20:03,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:21:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:21:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:21:14,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:21:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:21:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:21:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:21:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:21:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:21:36,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:21:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:21:37,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:21:37,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:21:37,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:21:37,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:21:37,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:21:38,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:21:38,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:21:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:21:38,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:21:39,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:22:07,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:22:08,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:22:09,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:22:09,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:22:09,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:22:09,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:22:10,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:22:10,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:22:10,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:22:11,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:22:14,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:22:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:23:39,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:23:40,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:23:40,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:23:40,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:23:41,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:23:41,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:23:42,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:23:44,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:23:44,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:23:44,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:23:45,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:23:45,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:23:45,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:23:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:23:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:23:46,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:23:46,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:23:47,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:23:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:23:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:23:48,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:23:48,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:23:49,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:23:49,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:13,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:14,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:16,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:16,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:18,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:18,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:19,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:22,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:23,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:23,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:23,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:24,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:24,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:24,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:24,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:25,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:26,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:26,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:26,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:27,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:27,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:31,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:25:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:31,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:25:33,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:25:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:25:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:08,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:26:09,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:09,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:18,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:18,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:18,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:19,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:26:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:22,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:22,nodeIn02.ret.org,t.0x0000014
